Transaction_ID,Date,Customer_Name,Product,Total_Item,Total_Cost,Payment_Method,City,Store_Type,Discount_,Customer_Category,Season,Promotion
100001612,02-03-2020 05:45,Customer_398,"['Tea', 'Coffee', 'Snacks', 'Rice', 'Shampoo', 'Butter', 'Milk', 'Chocolate']",8,1188.25,Credit Card,Delhi,Department Store,FALSE,Student,Spring,None
100001613,24-04-2020 11:34,Customer_145,"['Oil', 'Vegetables', 'Detergent', 'Cold Drink', 'Sugar', 'Soap']",6,1357.1,UPI,Jaipur,Department Store,TRUE,Homemaker,Spring,Festive Offer
100001614,29-04-2022 17:22,Customer_28,"['Biscuits', 'Sugar', 'Rice', 'Cold Drink', 'Bread', 'Vegetables', 'Snacks', 'Toothpaste', 'Spices']",9,960.76,UPI,Surat,Department Store,TRUE,Businessperson,Spring,None
100001615,13-05-2024 21:01,Customer_350,"['Bread', 'Tea', 'Milk', 'Fruits']",4,783.3,Credit Card,Mumbai,Supermarket,TRUE,Homemaker,Rainy,BOGO (Buy One Get One)
100001616,08-05-2023 02:40,Customer_48,"['Sugar', 'Toothpaste']",2,117.14,Credit Card,Mumbai,Supermarket,TRUE,Professional,Summer,Festive Offer
100001617,12-05-2021 17:03,Customer_301,['Soap'],1,273.8,Cash,Jaipur,Convenience Store,FALSE,Professional,Winter,BOGO (Buy One Get One)
100001618,17-12-2022 10:08,Customer_146,"['Fruits', 'Eggs', 'Tea', 'Coffee', 'Vegetables', 'Toothpaste', 'Spices', 'Sugar']",8,1539.8,Cash,Ahmedabad,Grocery Store,FALSE,Businessperson,Rainy,BOGO (Buy One Get One)
100001619,30-01-2024 14:05,Customer_158,"['Rice', 'Snacks', 'Coffee', 'Toothpaste', 'Soap']",5,812.26,Credit Card,Jaipur,Supermarket,FALSE,Businessperson,Rainy,10% OFF
100001620,02-06-2023 19:20,Customer_87,"['Shampoo', 'Fruits', 'Coffee', 'Bread', 'Cold Drink']",5,924.45,Credit Card,Hyderabad,Supermarket,FALSE,Homemaker,Spring,Festive Offer
100001621,28-09-2021 22:18,Customer_74,"['Biscuits', 'Snacks', 'Rice', 'Butter']",4,623.85,UPI,Chennai,Convenience Store,FALSE,Businessperson,Spring,None
100001622,06-09-2020 22:34,Customer_276,"['Butter', 'Spices', 'Biscuits']",3,507.12,Cash,Chennai,Grocery Store,FALSE,Professional,Summer,None
100001623,08-04-2021 15:57,Customer_107,"['Chocolate', 'Vegetables', 'Snacks', 'Milk']",4,688.36,UPI,Chennai,Convenience Store,FALSE,Businessperson,Summer,None
100001624,27-06-2021 11:15,Customer_168,"['Shampoo', 'Oil', 'Coffee', 'Biscuits', 'Sugar', 'Tea', 'Fruits', 'Detergent', 'Snacks', 'Toothpaste']",10,1499.62,Credit Card,Surat,Pharmacy,TRUE,Businessperson,Summer,BOGO (Buy One Get One)
100001625,14-08-2022 01:14,Customer_189,"['Eggs', 'Snacks', 'Tea', 'Sugar', 'Toothpaste', 'Coffee', 'Butter']",7,975.8,UPI,Delhi,Pharmacy,TRUE,Student,Summer,10% OFF
100001626,18-06-2020 21:33,Customer_295,"['Spices', 'Fruits']",2,394.58,Mobile Payment,Pune,Grocery Store,FALSE,Student,Summer,BOGO (Buy One Get One)
100001627,10-10-2021 18:40,Customer_164,['Vegetables'],1,35.4,Credit Card,Hyderabad,Department Store,TRUE,Businessperson,Spring,Festive Offer
100001628,25-12-2023 06:59,Customer_96,"['Spices', 'Milk', 'Snacks', 'Butter', 'Toothpaste', 'Eggs', 'Vegetables', 'Biscuits']",8,1061.34,Credit Card,Bengaluru,Department Store,TRUE,Homemaker,Rainy,Festive Offer
100001629,13-09-2024 22:20,Customer_399,"['Spices', 'Tea', 'Sugar', 'Rice', 'Oil']",5,918.67,Mobile Payment,Delhi,Pharmacy,TRUE,Homemaker,Summer,None
100001630,01-10-2021 00:12,Customer_322,"['Chocolate', 'Sugar', 'Eggs', 'Detergent', 'Milk', 'Toothpaste', 'Biscuits', 'Rice']",8,1198.84,Cash,Kolkata,Supermarket,FALSE,Businessperson,Summer,BOGO (Buy One Get One)
100001631,30-03-2020 09:40,Customer_126,"['Biscuits', 'Butter']",2,220.79,Mobile Payment,Bengaluru,Grocery Store,FALSE,Businessperson,Rainy,Festive Offer
100001632,18-10-2024 01:28,Customer_90,"['Toothpaste', 'Shampoo', 'Bread', 'Tea']",4,646.91,Credit Card,Kolkata,Pharmacy,FALSE,Homemaker,Summer,Festive Offer
100001633,24-07-2022 04:44,Customer_458,['Detergent'],1,127.5,UPI,Mumbai,Department Store,FALSE,Homemaker,Winter,None
100001634,16-01-2020 12:09,Customer_463,"['Vegetables', 'Chocolate', 'Milk', 'Tea', 'Rice', 'Soap', 'Detergent']",7,1406.85,Cash,Bengaluru,Department Store,FALSE,Professional,Summer,BOGO (Buy One Get One)
100001635,04-02-2020 21:29,Customer_443,"['Snacks', 'Fruits', 'Cold Drink', 'Oil', 'Bread', 'Tea']",6,1128.82,Mobile Payment,Jaipur,Department Store,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100001636,21-03-2022 23:19,Customer_136,"['Fruits', 'Oil', 'Spices', 'Eggs', 'Rice', 'Bread', 'Sugar']",7,915.72,Credit Card,Delhi,Supermarket,TRUE,Professional,Rainy,Festive Offer
100001637,05-05-2024 12:27,Customer_371,"['Detergent', 'Tea', 'Toothpaste', 'Biscuits']",4,608.59,Cash,Kolkata,Supermarket,TRUE,Homemaker,Winter,Festive Offer
100001638,28-04-2024 08:59,Customer_120,"['Coffee', 'Milk', 'Butter', 'Eggs', 'Biscuits', 'Rice', 'Tea', 'Sugar']",8,1253.11,Cash,Hyderabad,Convenience Store,FALSE,Student,Spring,10% OFF
100001639,18-02-2022 18:03,Customer_56,"['Shampoo', 'Coffee', 'Sugar', 'Milk', 'Vegetables', 'Cold Drink', 'Fruits', 'Detergent']",8,1483.44,Credit Card,Surat,Supermarket,FALSE,Professional,Summer,None
100001640,26-09-2022 20:05,Customer_109,"['Cold Drink', 'Chocolate', 'Rice', 'Fruits', 'Snacks', 'Sugar', 'Butter']",7,1336.32,Credit Card,Surat,Department Store,FALSE,Businessperson,Winter,Festive Offer
100001641,11-10-2024 13:02,Customer_443,"['Rice', 'Spices', 'Snacks', 'Shampoo', 'Soap', 'Tea']",6,929.29,UPI,Delhi,Convenience Store,TRUE,Businessperson,Winter,BOGO (Buy One Get One)
100001642,27-08-2024 21:33,Customer_337,"['Bread', 'Eggs', 'Vegetables', 'Tea', 'Rice', 'Sugar', 'Milk']",7,1023.06,Credit Card,Surat,Supermarket,TRUE,Businessperson,Winter,None
100001643,21-11-2024 06:42,Customer_70,"['Shampoo', 'Soap', 'Fruits', 'Rice', 'Sugar', 'Coffee', 'Tea', 'Biscuits']",8,1540.28,UPI,Bengaluru,Grocery Store,TRUE,Student,Winter,10% OFF
100001644,24-05-2022 22:06,Customer_336,"['Shampoo', 'Cold Drink', 'Tea', 'Rice', 'Chocolate', 'Detergent', 'Eggs', 'Oil', 'Soap', 'Spices']",10,1380.76,Cash,Pune,Grocery Store,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100001645,21-12-2021 01:31,Customer_25,"['Sugar', 'Eggs', 'Tea', 'Coffee', 'Snacks', 'Fruits', 'Shampoo', 'Biscuits']",8,1287.24,UPI,Chennai,Grocery Store,FALSE,Professional,Rainy,10% OFF
100001646,02-09-2023 18:46,Customer_158,"['Vegetables', 'Detergent', 'Sugar', 'Shampoo']",4,655.91,Cash,Mumbai,Supermarket,TRUE,Student,Spring,10% OFF
100001647,22-05-2022 21:51,Customer_296,"['Butter', 'Shampoo']",2,287.32,Mobile Payment,Surat,Grocery Store,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100001648,21-10-2023 01:16,Customer_109,"['Detergent', 'Vegetables']",2,221.59,Credit Card,Ahmedabad,Convenience Store,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100001649,27-04-2021 11:14,Customer_432,"['Soap', 'Tea', 'Biscuits', 'Milk', 'Butter', 'Cold Drink']",6,1010.82,Cash,Ahmedabad,Convenience Store,TRUE,Homemaker,Rainy,None
100001650,14-07-2022 07:52,Customer_293,"['Butter', 'Biscuits', 'Detergent']",3,389.07,Credit Card,Mumbai,Department Store,FALSE,Businessperson,Rainy,None
100001651,09-10-2021 11:06,Customer_495,"['Chocolate', 'Biscuits', 'Bread', 'Coffee', 'Cold Drink', 'Eggs', 'Milk', 'Vegetables']",8,1143.48,UPI,Pune,Supermarket,TRUE,Businessperson,Summer,None
100001652,21-06-2023 09:16,Customer_264,['Toothpaste'],1,120.36,Credit Card,Kolkata,Pharmacy,FALSE,Professional,Rainy,BOGO (Buy One Get One)
100001653,12-02-2021 19:40,Customer_52,"['Vegetables', 'Shampoo', 'Coffee', 'Rice', 'Oil', 'Soap', 'Fruits']",7,1237.83,Mobile Payment,Delhi,Supermarket,FALSE,Professional,Spring,Festive Offer
100001654,17-06-2021 21:14,Customer_99,"['Snacks', 'Spices', 'Butter', 'Eggs', 'Rice', 'Milk']",6,1295.1,Mobile Payment,Hyderabad,Department Store,TRUE,Homemaker,Spring,10% OFF
100001655,06-03-2021 18:02,Customer_158,"['Bread', 'Eggs', 'Biscuits', 'Oil', 'Chocolate', 'Rice', 'Tea', 'Spices', 'Butter']",9,1683.62,Credit Card,Pune,Pharmacy,FALSE,Businessperson,Summer,None
100001656,30-12-2020 04:12,Customer_426,"['Oil', 'Snacks', 'Shampoo', 'Soap']",4,378.93,Mobile Payment,Kolkata,Department Store,FALSE,Professional,Rainy,Festive Offer
100001657,23-02-2022 02:07,Customer_471,"['Oil', 'Snacks', 'Chocolate', 'Milk', 'Fruits', 'Toothpaste', 'Rice', 'Shampoo', 'Eggs', 'Cold Drink']",10,1366.76,Mobile Payment,Bengaluru,Supermarket,TRUE,Professional,Rainy,None
100001658,25-09-2022 11:32,Customer_205,"['Shampoo', 'Fruits']",2,208.2,UPI,Chennai,Supermarket,FALSE,Homemaker,Winter,BOGO (Buy One Get One)
100001659,23-03-2021 23:00,Customer_101,"['Shampoo', 'Sugar', 'Rice', 'Butter', 'Oil', 'Cold Drink', 'Biscuits']",7,1091.59,Mobile Payment,Pune,Grocery Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100001660,19-02-2024 10:22,Customer_304,"['Soap', 'Bread', 'Eggs']",3,328.38,Credit Card,Jaipur,Supermarket,FALSE,Student,Rainy,None
100001661,18-03-2024 02:52,Customer_111,"['Sugar', 'Shampoo', 'Toothpaste', 'Eggs', 'Cold Drink', 'Tea', 'Bread', 'Vegetables', 'Soap']",9,1496.92,Credit Card,Chennai,Grocery Store,FALSE,Businessperson,Rainy,10% OFF
100001662,18-01-2023 02:31,Customer_354,"['Butter', 'Coffee', 'Soap', 'Eggs', 'Detergent', 'Oil', 'Toothpaste', 'Chocolate', 'Spices']",9,1726.09,Cash,Bengaluru,Supermarket,TRUE,Student,Winter,BOGO (Buy One Get One)
100001663,06-05-2020 17:39,Customer_162,"['Toothpaste', 'Eggs', 'Sugar']",3,623.91,Cash,Chennai,Department Store,FALSE,Student,Summer,BOGO (Buy One Get One)
100001664,10-12-2024 08:35,Customer_203,"['Shampoo', 'Chocolate', 'Bread']",3,548.2,Cash,Pune,Department Store,FALSE,Professional,Summer,Festive Offer
100001665,22-06-2022 01:20,Customer_417,"['Chocolate', 'Shampoo', 'Rice', 'Cold Drink', 'Butter', 'Fruits', 'Sugar', 'Eggs']",8,1544.22,UPI,Kolkata,Pharmacy,TRUE,Businessperson,Spring,BOGO (Buy One Get One)
100001666,02-06-2020 01:21,Customer_230,"['Soap', 'Cold Drink', 'Milk', 'Rice', 'Detergent', 'Tea']",6,811.74,UPI,Bengaluru,Pharmacy,FALSE,Professional,Rainy,10% OFF
100001667,09-01-2021 14:45,Customer_178,"['Bread', 'Tea', 'Vegetables', 'Toothpaste', 'Soap']",5,1136.03,Cash,Surat,Convenience Store,FALSE,Professional,Summer,None
100001668,06-07-2024 18:49,Customer_87,"['Spices', 'Toothpaste', 'Shampoo', 'Biscuits', 'Soap', 'Vegetables', 'Tea', 'Detergent', 'Snacks']",9,1716.42,UPI,Hyderabad,Supermarket,FALSE,Professional,Winter,None
100001669,25-01-2024 14:33,Customer_350,"['Spices', 'Soap', 'Bread', 'Toothpaste', 'Oil', 'Eggs', 'Butter', 'Sugar', 'Detergent', 'Rice']",10,1842.92,Credit Card,Surat,Convenience Store,FALSE,Professional,Rainy,Festive Offer
100001670,12-02-2022 17:13,Customer_214,"['Butter', 'Bread', 'Detergent', 'Rice', 'Oil', 'Coffee', 'Cold Drink']",7,1094.86,Credit Card,Surat,Pharmacy,FALSE,Student,Summer,BOGO (Buy One Get One)
100001671,20-12-2023 01:10,Customer_381,"['Biscuits', 'Bread', 'Sugar', 'Cold Drink', 'Eggs', 'Fruits']",6,1210.94,Mobile Payment,Surat,Grocery Store,FALSE,Homemaker,Rainy,None
100001672,09-10-2023 07:51,Customer_441,"['Detergent', 'Shampoo', 'Sugar', 'Rice', 'Oil', 'Vegetables', 'Fruits']",7,845.8,UPI,Jaipur,Grocery Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001673,21-07-2023 18:36,Customer_58,"['Fruits', 'Bread', 'Coffee']",3,430.75,Cash,Pune,Pharmacy,FALSE,Homemaker,Summer,None
100001674,24-05-2020 05:30,Customer_226,"['Spices', 'Tea', 'Detergent', 'Chocolate', 'Toothpaste', 'Milk']",6,1153.96,UPI,Bengaluru,Department Store,TRUE,Businessperson,Rainy,10% OFF
100001675,10-10-2023 00:53,Customer_14,"['Vegetables', 'Eggs', 'Fruits', 'Rice']",4,498.29,Mobile Payment,Mumbai,Supermarket,TRUE,Student,Summer,10% OFF
100001676,04-06-2020 08:37,Customer_13,"['Bread', 'Coffee', 'Milk', 'Butter', 'Snacks', 'Toothpaste', 'Vegetables', 'Spices', 'Oil']",9,1426.5,Mobile Payment,Hyderabad,Department Store,TRUE,Homemaker,Summer,10% OFF
100001677,22-09-2023 16:54,Customer_131,"['Toothpaste', 'Cold Drink', 'Spices', 'Butter']",4,221.88,Mobile Payment,Chennai,Grocery Store,TRUE,Student,Winter,10% OFF
100001678,14-08-2020 06:48,Customer_63,"['Oil', 'Sugar', 'Biscuits', 'Coffee']",4,673.64,Cash,Bengaluru,Department Store,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001679,07-09-2023 02:54,Customer_251,"['Bread', 'Fruits', 'Vegetables', 'Chocolate', 'Coffee', 'Detergent', 'Toothpaste']",7,763.1,Cash,Surat,Convenience Store,TRUE,Professional,Spring,BOGO (Buy One Get One)
100001680,26-03-2020 09:28,Customer_260,"['Detergent', 'Milk', 'Snacks', 'Sugar', 'Eggs', 'Cold Drink', 'Butter', 'Soap']",8,1408.85,Credit Card,Delhi,Convenience Store,TRUE,Businessperson,Spring,10% OFF
100001681,30-01-2024 23:07,Customer_21,"['Eggs', 'Sugar', 'Chocolate', 'Oil']",4,661.48,Credit Card,Hyderabad,Grocery Store,TRUE,Student,Rainy,10% OFF
100001682,21-08-2024 10:26,Customer_308,"['Detergent', 'Spices', 'Soap', 'Coffee']",4,573.46,Cash,Jaipur,Pharmacy,FALSE,Businessperson,Winter,BOGO (Buy One Get One)
100001683,21-04-2020 15:58,Customer_494,"['Sugar', 'Toothpaste']",2,343.46,Cash,Mumbai,Pharmacy,FALSE,Homemaker,Rainy,BOGO (Buy One Get One)
100001684,11-10-2023 10:54,Customer_137,"['Milk', 'Coffee', 'Fruits', 'Tea', 'Spices']",5,1108.71,Cash,Bengaluru,Supermarket,TRUE,Student,Spring,BOGO (Buy One Get One)
100001685,22-10-2023 22:44,Customer_5,"['Rice', 'Cold Drink', 'Chocolate', 'Bread', 'Eggs']",5,715.62,Mobile Payment,Chennai,Supermarket,TRUE,Homemaker,Spring,Festive Offer
100001686,17-09-2022 02:47,Customer_268,"['Snacks', 'Biscuits', 'Butter', 'Tea', 'Vegetables', 'Shampoo', 'Chocolate']",7,1085.19,Mobile Payment,Delhi,Convenience Store,FALSE,Businessperson,Winter,BOGO (Buy One Get One)
100001687,11-05-2021 05:21,Customer_168,"['Milk', 'Cold Drink', 'Spices', 'Detergent', 'Rice', 'Fruits', 'Eggs', 'Bread']",8,1361.16,Mobile Payment,Hyderabad,Supermarket,FALSE,Professional,Winter,Festive Offer
100001688,24-06-2022 21:18,Customer_305,"['Spices', 'Biscuits', 'Butter', 'Snacks', 'Shampoo', 'Tea', 'Cold Drink', 'Bread', 'Vegetables']",9,1251.65,Cash,Bengaluru,Department Store,TRUE,Homemaker,Rainy,Festive Offer
100001689,28-07-2024 12:41,Customer_50,"['Eggs', 'Soap', 'Coffee', 'Sugar', 'Bread', 'Vegetables', 'Tea', 'Detergent', 'Rice']",9,1283.46,Credit Card,Mumbai,Pharmacy,TRUE,Businessperson,Summer,10% OFF
100001690,06-07-2020 22:09,Customer_344,"['Toothpaste', 'Eggs', 'Bread']",3,527.77,Mobile Payment,Surat,Supermarket,TRUE,Student,Spring,None
100001691,28-09-2022 03:29,Customer_127,"['Spices', 'Toothpaste', 'Milk', 'Vegetables', 'Sugar', 'Tea', 'Bread']",7,1147.08,Cash,Pune,Department Store,FALSE,Professional,Rainy,Festive Offer
100001692,02-09-2020 04:13,Customer_427,"['Eggs', 'Oil', 'Cold Drink', 'Snacks', 'Butter', 'Toothpaste', 'Shampoo']",7,1341.88,Credit Card,Jaipur,Department Store,FALSE,Professional,Rainy,None
100001693,29-12-2022 03:38,Customer_139,"['Spices', 'Cold Drink', 'Milk', 'Soap', 'Toothpaste', 'Bread', 'Eggs', 'Fruits', 'Snacks', 'Shampoo']",10,1985.88,Credit Card,Mumbai,Grocery Store,FALSE,Student,Spring,None
100001694,14-04-2023 23:25,Customer_452,"['Toothpaste', 'Sugar', 'Snacks', 'Cold Drink', 'Butter', 'Soap', 'Bread', 'Chocolate']",8,1285.18,Cash,Mumbai,Pharmacy,FALSE,Homemaker,Winter,None
100001695,09-06-2022 00:17,Customer_198,"['Vegetables', 'Fruits', 'Butter', 'Shampoo', 'Cold Drink', 'Snacks', 'Toothpaste', 'Bread', 'Sugar', 'Oil']",10,2155.61,UPI,Mumbai,Convenience Store,TRUE,Professional,Winter,None
100001696,19-12-2024 08:40,Customer_13,"['Soap', 'Sugar', 'Snacks', 'Spices', 'Toothpaste', 'Cold Drink', 'Chocolate', 'Rice']",8,1394.9,Credit Card,Kolkata,Supermarket,FALSE,Professional,Spring,BOGO (Buy One Get One)
100001697,08-01-2022 22:48,Customer_481,"['Chocolate', 'Cold Drink']",2,277.21,Mobile Payment,Hyderabad,Department Store,FALSE,Student,Summer,10% OFF
100001698,19-05-2021 23:00,Customer_325,"['Fruits', 'Biscuits', 'Snacks', 'Vegetables', 'Butter', 'Detergent', 'Spices', 'Cold Drink', 'Soap', 'Bread']",10,1444.45,Credit Card,Surat,Pharmacy,FALSE,Student,Summer,Festive Offer
100001699,25-01-2024 06:35,Customer_372,"['Chocolate', 'Cold Drink']",2,467.82,Cash,Kolkata,Supermarket,TRUE,Professional,Summer,10% OFF
100001700,18-02-2020 05:30,Customer_110,"['Toothpaste', 'Shampoo', 'Butter', 'Chocolate', 'Spices', 'Milk', 'Detergent', 'Biscuits', 'Vegetables', 'Rice']",10,1263.0,Mobile Payment,Mumbai,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001701,18-03-2020 16:16,Customer_397,"['Oil', 'Spices', 'Sugar', 'Soap', 'Butter']",5,788.93,Cash,Surat,Department Store,FALSE,Homemaker,Summer,BOGO (Buy One Get One)
100001702,06-08-2024 21:48,Customer_451,"['Toothpaste', 'Butter', 'Coffee', 'Fruits', 'Biscuits', 'Cold Drink', 'Chocolate', 'Shampoo']",8,870.06,Cash,Delhi,Pharmacy,TRUE,Homemaker,Spring,Festive Offer
100001703,06-06-2024 11:43,Customer_111,"['Bread', 'Sugar', 'Spices', 'Chocolate', 'Detergent', 'Milk', 'Rice', 'Soap']",8,1138.01,Mobile Payment,Kolkata,Convenience Store,TRUE,Professional,Spring,Festive Offer
100001704,06-10-2024 07:46,Customer_54,"['Biscuits', 'Chocolate', 'Toothpaste']",3,392.47,Credit Card,Jaipur,Pharmacy,TRUE,Professional,Spring,10% OFF
100001705,27-05-2023 21:48,Customer_425,['Fruits'],1,53.32,Mobile Payment,Mumbai,Convenience Store,TRUE,Businessperson,Summer,BOGO (Buy One Get One)
100001706,26-02-2020 19:08,Customer_336,"['Bread', 'Soap', 'Eggs', 'Fruits', 'Snacks', 'Spices', 'Biscuits', 'Vegetables']",8,849.05,UPI,Pune,Supermarket,FALSE,Homemaker,Spring,None
100001707,08-02-2021 05:42,Customer_101,['Vegetables'],1,162.47,Mobile Payment,Ahmedabad,Supermarket,FALSE,Student,Spring,10% OFF
100001708,25-01-2020 05:46,Customer_489,"['Eggs', 'Detergent', 'Rice', 'Milk', 'Coffee']",5,804.97,UPI,Pune,Pharmacy,FALSE,Student,Rainy,None
100001709,13-09-2021 11:26,Customer_23,"['Biscuits', 'Coffee', 'Soap', 'Detergent', 'Shampoo']",5,642.74,Credit Card,Delhi,Convenience Store,TRUE,Homemaker,Summer,None
100001710,23-09-2021 07:42,Customer_334,"['Snacks', 'Oil', 'Milk', 'Biscuits', 'Shampoo', 'Bread', 'Vegetables', 'Detergent', 'Toothpaste']",9,1596.44,UPI,Kolkata,Pharmacy,TRUE,Businessperson,Spring,10% OFF
100001711,27-12-2022 10:44,Customer_229,"['Biscuits', 'Bread', 'Spices', 'Milk', 'Shampoo']",5,809.98,Mobile Payment,Jaipur,Grocery Store,TRUE,Businessperson,Rainy,BOGO (Buy One Get One)
100001712,19-07-2022 16:08,Customer_27,"['Soap', 'Snacks']",2,441.6,Mobile Payment,Ahmedabad,Pharmacy,FALSE,Professional,Rainy,BOGO (Buy One Get One)
100001713,17-06-2022 18:39,Customer_8,"['Coffee', 'Rice', 'Cold Drink', 'Milk', 'Chocolate']",5,865.93,Credit Card,Ahmedabad,Convenience Store,TRUE,Businessperson,Summer,None
100001714,03-09-2024 07:31,Customer_343,"['Chocolate', 'Toothpaste', 'Oil']",3,394.92,UPI,Bengaluru,Supermarket,TRUE,Professional,Winter,None
100001715,05-02-2023 11:39,Customer_235,"['Spices', 'Sugar', 'Eggs', 'Biscuits', 'Detergent', 'Bread', 'Fruits', 'Butter', 'Coffee']",9,1443.6,Cash,Ahmedabad,Convenience Store,TRUE,Professional,Winter,BOGO (Buy One Get One)
100001716,04-07-2021 02:29,Customer_421,"['Shampoo', 'Oil', 'Toothpaste', 'Butter']",4,672.16,UPI,Kolkata,Supermarket,FALSE,Student,Spring,None
100001717,20-02-2020 17:01,Customer_140,"['Eggs', 'Snacks', 'Detergent', 'Vegetables', 'Coffee', 'Rice', 'Chocolate']",7,1291.29,Cash,Ahmedabad,Convenience Store,FALSE,Student,Spring,BOGO (Buy One Get One)
100001718,28-10-2022 23:58,Customer_235,"['Soap', 'Bread', 'Sugar', 'Chocolate', 'Fruits', 'Shampoo', 'Butter']",7,1130.04,Credit Card,Jaipur,Grocery Store,FALSE,Student,Rainy,BOGO (Buy One Get One)
100001719,28-09-2022 17:16,Customer_186,"['Bread', 'Snacks', 'Eggs', 'Fruits']",4,370.36,Cash,Delhi,Department Store,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001720,08-09-2020 10:43,Customer_289,['Rice'],1,143.7,Mobile Payment,Hyderabad,Department Store,TRUE,Homemaker,Rainy,10% OFF
100001721,17-05-2024 11:59,Customer_215,"['Chocolate', 'Bread', 'Sugar', 'Snacks', 'Eggs', 'Vegetables', 'Detergent', 'Oil']",8,893.08,Credit Card,Pune,Grocery Store,FALSE,Businessperson,Spring,Festive Offer
100001722,01-02-2022 16:10,Customer_369,"['Shampoo', 'Biscuits', 'Snacks', 'Chocolate', 'Spices', 'Rice', 'Vegetables']",7,1051.96,Credit Card,Pune,Department Store,TRUE,Businessperson,Rainy,None
100001723,11-08-2021 19:33,Customer_320,"['Fruits', 'Chocolate', 'Biscuits', 'Butter', 'Spices', 'Bread', 'Detergent', 'Soap', 'Vegetables']",9,996.81,UPI,Hyderabad,Convenience Store,FALSE,Homemaker,Winter,None
100001724,17-02-2022 16:20,Customer_72,"['Tea', 'Biscuits', 'Toothpaste', 'Milk', 'Detergent']",5,464.83,Cash,Surat,Department Store,TRUE,Student,Winter,None
100001725,17-08-2020 17:21,Customer_135,['Shampoo'],1,112.56,Credit Card,Pune,Convenience Store,FALSE,Homemaker,Rainy,BOGO (Buy One Get One)
100001726,27-11-2023 09:52,Customer_183,"['Spices', 'Shampoo', 'Eggs']",3,329.32,UPI,Chennai,Pharmacy,FALSE,Professional,Rainy,None
100001727,16-07-2022 19:31,Customer_451,"['Toothpaste', 'Fruits', 'Coffee', 'Bread', 'Detergent', 'Soap', 'Vegetables', 'Biscuits', 'Shampoo']",9,1807.33,UPI,Chennai,Supermarket,FALSE,Professional,Rainy,Festive Offer
100001728,04-04-2020 23:38,Customer_63,"['Biscuits', 'Spices', 'Eggs', 'Tea', 'Butter', 'Chocolate', 'Fruits', 'Toothpaste', 'Cold Drink', 'Coffee']",10,1951.86,Mobile Payment,Kolkata,Convenience Store,FALSE,Professional,Spring,Festive Offer
100001729,02-03-2023 20:41,Customer_454,['Bread'],1,245.67,Mobile Payment,Bengaluru,Grocery Store,TRUE,Student,Rainy,BOGO (Buy One Get One)
100001730,09-09-2024 00:18,Customer_97,"['Coffee', 'Soap', 'Eggs', 'Butter', 'Vegetables', 'Shampoo', 'Tea', 'Biscuits', 'Spices']",9,1893.98,UPI,Bengaluru,Department Store,TRUE,Student,Spring,10% OFF
100001731,20-05-2022 13:55,Customer_112,"['Biscuits', 'Toothpaste', 'Sugar', 'Milk']",4,598.23,Credit Card,Hyderabad,Convenience Store,TRUE,Homemaker,Winter,BOGO (Buy One Get One)
100001732,19-04-2020 21:57,Customer_254,"['Oil', 'Fruits', 'Cold Drink', 'Bread', 'Snacks', 'Coffee']",6,634.47,UPI,Chennai,Pharmacy,TRUE,Professional,Summer,BOGO (Buy One Get One)
100001733,21-11-2022 01:50,Customer_438,"['Spices', 'Coffee', 'Rice', 'Butter', 'Snacks', 'Fruits', 'Vegetables', 'Biscuits', 'Eggs', 'Milk']",10,1285.18,UPI,Kolkata,Department Store,FALSE,Businessperson,Rainy,10% OFF
100001734,10-06-2021 15:02,Customer_204,"['Coffee', 'Butter']",2,286.69,Cash,Pune,Pharmacy,FALSE,Student,Rainy,Festive Offer
100001735,18-07-2020 06:08,Customer_466,"['Tea', 'Biscuits', 'Eggs', 'Oil', 'Detergent', 'Cold Drink', 'Vegetables']",7,1395.94,Mobile Payment,Pune,Supermarket,TRUE,Professional,Rainy,BOGO (Buy One Get One)
100001736,27-07-2023 08:31,Customer_292,['Tea'],1,55.7,Credit Card,Jaipur,Department Store,FALSE,Businessperson,Spring,BOGO (Buy One Get One)
100001737,16-03-2021 19:17,Customer_36,"['Biscuits', 'Milk', 'Detergent']",3,367.08,Cash,Kolkata,Pharmacy,TRUE,Homemaker,Rainy,Festive Offer
100001738,29-09-2023 02:59,Customer_486,"['Soap', 'Bread', 'Spices', 'Tea', 'Biscuits']",5,916.46,Credit Card,Surat,Supermarket,TRUE,Student,Rainy,10% OFF
100001739,23-01-2021 13:26,Customer_129,"['Shampoo', 'Snacks', 'Cold Drink', 'Spices']",4,607.57,UPI,Surat,Supermarket,FALSE,Professional,Summer,None
100001740,17-07-2023 01:55,Customer_238,"['Soap', 'Coffee', 'Shampoo']",3,353.06,Mobile Payment,Jaipur,Grocery Store,FALSE,Businessperson,Winter,None
